;cam:dataFim;cam:dataInicio;cam:descricaoCausaFimExercicio;cam:idCadastroParlamentarAnterior;cam:idCausaFimExercicio;cam:siglaUFRepresentacao;cam:situacaoExercicio;org:hasMember;org:role;slp:resource_uri_x;cam:dataFalecimento;cam:dataNascimento;cam:email;cam:ideCadastro;cam:nomeCivil;cam:nomeParlamentarAtual;cam:nomeProfissao;cam:sexo;slp:old_resource_uri;slp:resource_uri_y
62;;2015-02-01;;;;SP;Titular;8860ea19-9ba8-470a-a189-d2d8828fd5d9;b27beba7-ca02-4041-a9e0-1793bcd141fe;c7ff1fc0-baf1-452c-b64e-49ee53c774d8;;1956-09-28;dep.keikoota@camara.gov.br;160659;IOLANDA KEIKO MIASHIRO OTA;KEIKO OTA;;F;11f9b717dc005fcb712a52ee0417fa40;8860ea19-9ba8-470a-a189-d2d8828fd5d9
63;;2015-02-01;;;;MS;Titular;42c1369d-a6cc-495f-a2c2-43019eaebdc4;b27beba7-ca02-4041-a9e0-1793bcd141fe;4e4c17ab-a975-4c2f-a88b-f0dfe2a1043f;;1954-07-06;dep.terezacristina@camara.gov.br;178901;TEREZA CRISTINA CORREA DA COSTA DIAS;TEREZA CRISTINA;Engenheiro Agrônomo;F;64821e340e16e48cc582ac0d6c933fbe;42c1369d-a6cc-495f-a2c2-43019eaebdc4
64;;2015-02-01;;;;AM;Titular;1f280d01-d8cf-4917-a7f3-9ff25cafa152;b27beba7-ca02-4041-a9e0-1793bcd141fe;3fae1c8f-58ae-4a1d-8853-982ee0b0e4eb;;1980-08-02;dep.hissaabrahao@camara.gov.br;178849;HISSA NAGIB ABRAHAO FILHO;HISSA ABRAHÃO;Comerciante;M;d226d6f24870ca6ea150d419a06ce8db;1f280d01-d8cf-4917-a7f3-9ff25cafa152
65;;2015-02-01;;;;RO;Titular;1e0d7924-f4a4-4a7e-a1f9-f1830f84b0d4;b27beba7-ca02-4041-a9e0-1793bcd141fe;16b5baf2-256f-4299-b801-ee9ee543e916;;1969-07-23;dep.luciomosquini@camara.gov.br;178954;LUCIO ANTONIO MOSQUINI;LUCIO MOSQUINI;Engenheiro Eletricista;M;ec1dd006836554159961a63a8c81e3a5;1e0d7924-f4a4-4a7e-a1f9-f1830f84b0d4
66;;2015-02-01;;;;AC;Titular;f352f530-3c73-47f0-9a58-ad11b7636d71;b27beba7-ca02-4041-a9e0-1793bcd141fe;053b7cf6-d9dc-422f-be92-4851cda3feca;;1949-11-17;dep.flavianomelo@camara.gov.br;141434;FLAVIANO FLÁVIO BAPTISTA DE MELO;FLAVIANO MELO;Engenheiro Civil;M;3f04a87ddb6df6fb86a2b9fa00a7f842;f352f530-3c73-47f0-9a58-ad11b7636d71
67;;2015-02-01;;;;GO;Titular;d268104c-8723-4cd4-9a3f-76bf4a84ab15;b27beba7-ca02-4041-a9e0-1793bcd141fe;f0fb378e-b92f-400b-9d37-cf787533e21d;;1987-04-08;dep.lucasvergilio@camara.gov.br;178879;LUCAS DE CASTRO SANTOS;LUCAS VERGILIO;Administrador de Empresas, Corretor de Seguros;M;db3a4ed05a88fd116a20568718cffaa2;d268104c-8723-4cd4-9a3f-76bf4a84ab15
68;;2015-02-01;;;;MG;Titular;a4f94777-a483-42f3-9d6f-30ff8f4c4403;b27beba7-ca02-4041-a9e0-1793bcd141fe;01b08108-25f5-4028-b0b0-f1d07cc68617;;1946-08-09;dep.jomoraes@camara.gov.br;141503;MARIA DO SOCORRO JÔ MORAES;JÔ MORAES;;F;eedde288fef3250fd161023f0450d546;a4f94777-a483-42f3-9d6f-30ff8f4c4403
69;;2015-02-01;;;;MG;Titular;707aca81-93f3-4f3b-b63b-9f3396c888db;b27beba7-ca02-4041-a9e0-1793bcd141fe;76fea9c5-52b2-4dc4-8306-30e44d5eb6d5;;1947-03-11;dep.carlosmelles@camara.gov.br;74651;CARLOS DO CARMO ANDRADE MELLES;CARLOS MELLES;;M;71ff4225a84ccbb283c920cd6d4a9e2c;707aca81-93f3-4f3b-b63b-9f3396c888db
70;;2015-02-01;;;;PR;Titular;31427988-c94e-403f-a1bf-13fd79af36c1;b27beba7-ca02-4041-a9e0-1793bcd141fe;66bf39b9-16a0-4d19-8648-2403fd34df8f;;1971-03-13;dep.sergiosouza@camara.gov.br;178933;SERGIO DE SOUZA;SERGIO SOUZA;Advogado(a);M;8a9650673b8a4ff82b4a8be4075d97ed;31427988-c94e-403f-a1bf-13fd79af36c1
71;;2015-02-01;;;;SP;Titular;27f81387-14e1-4c10-b948-a4d6522f93e7;b27beba7-ca02-4041-a9e0-1793bcd141fe;deba672f-8a4f-4dce-8848-383295f6d808;;1969-06-14;dep.marcioalvino@camara.gov.br;178983;MARCIO LUIZ ALVINO DE SOUZA;MARCIO ALVINO;Administrador;M;110d04e6dcb06a0836b3a62bdb647522;27f81387-14e1-4c10-b948-a4d6522f93e7
72;;2015-02-01;;;;RJ;Titular;38710255-5997-416d-81c0-40fe0a0d4d6d;b27beba7-ca02-4041-a9e0-1793bcd141fe;8233e82a-ae27-437d-881a-a9813175a9c7;;1974-03-10;dep.jeanwyllys@camara.gov.br;160672;JEAN WYLLYS DE MATOS SANTOS;JEAN WYLLYS;;M;a4510d8c98e826dbff8ddadeee92c86e;38710255-5997-416d-81c0-40fe0a0d4d6d
73;;2015-02-01;;;;PI;Titular;091b856c-4df6-40b8-a9bf-d29edcec8a89;b27beba7-ca02-4041-a9e0-1793bcd141fe;0957a059-2d48-46ed-bdec-693ad8e2b48f;;1950-08-01;dep.heraclitofortes@camara.gov.br;97707;HERÁCLITO DE SOUSA FORTES;HERÁCLITO FORTES;Servidor Público;M;12dc2bacf63152929ecdad209a1715f5;091b856c-4df6-40b8-a9bf-d29edcec8a89
74;;2015-02-01;;;;RJ;Titular;9547acf2-43bd-4ec7-969a-ce12931e4a8a;b27beba7-ca02-4041-a9e0-1793bcd141fe;ae8d21c5-b65f-4edd-b705-94a407694343;;1955-03-21;dep.jairbolsonaro@camara.gov.br;74847;JAIR MESSIAS BOLSONARO;JAIR BOLSONARO;;M;a97cbda4c2e19495b395b1d7b8dd23ed;9547acf2-43bd-4ec7-969a-ce12931e4a8a
75;;2015-02-01;;;;PR;Titular;b2786713-7e5a-4740-9f05-ee6716355f28;b27beba7-ca02-4041-a9e0-1793bcd141fe;3e1d41b7-1220-4777-844d-9f4e071c4fc6;;1970-12-17;dep.giacobo@camara.gov.br;74383;FERNANDO LÚCIO GIACOBO;GIACOBO;;M;7b666f6f22b66fdbe709c4cdcc8a3816;b2786713-7e5a-4740-9f05-ee6716355f28
76;;2015-02-01;;;;RS;Titular;c95cdeb0-460d-41d3-8b2e-4ba02c0f08ac;b27beba7-ca02-4041-a9e0-1793bcd141fe;ff27b708-6d4b-4363-9169-9dc78c836067;;1973-04-18;dep.danrleidedeushinterholz@camara.gov.br;160552;DANRLEI DE DEUS HINTERHOLZ;DANRLEI DE DEUS HINTERHOLZ;;M;5a26dd700b622c1965ace105b62401a8;c95cdeb0-460d-41d3-8b2e-4ba02c0f08ac
77;;2015-02-01;;;;SP;Titular;be6c0186-912b-4257-be09-b39eb4570016;b27beba7-ca02-4041-a9e0-1793bcd141fe;383f4416-036c-4a36-83ea-0c7e654d4ab7;;1963-03-31;dep.carlossampaio@camara.gov.br;74262;CARLOS HENRIQUE FOCESI SAMPAIO;CARLOS SAMPAIO;;M;1a29541fdb3a68356675befa93997fc0;be6c0186-912b-4257-be09-b39eb4570016
78;;2015-02-01;;;;RJ;Titular;8cb35983-74e0-413f-aa65-96ca49ca6361;b27beba7-ca02-4041-a9e0-1793bcd141fe;bf67a009-2a19-4b23-970c-76ae19a9a044;;1959-09-21;dep.franciscofloriano@camara.gov.br;160677;FRANCISCO FLORIANO DE SOUSA SILVA;FRANCISCO FLORIANO;;M;6deaada6117c2c5f1130e626f85eeab7;8cb35983-74e0-413f-aa65-96ca49ca6361
79;;2015-02-01;;;;DF;Titular;bff6973c-2507-47b5-bf7e-d24c70384878;b27beba7-ca02-4041-a9e0-1793bcd141fe;2b637d29-ff8b-4886-b24d-1e8fcd32470a;;1957-08-15;dep.erikakokay@camara.gov.br;160575;ÉRIKA JUCÁ KOKAY;ERIKA KOKAY;;F;087dca1a0649c9b96ed4c4f0f6a19bd0;bff6973c-2507-47b5-bf7e-d24c70384878
80;;2015-02-01;;;;PA;Titular;617e0075-5ddb-49d4-a57e-5e01afef673e;b27beba7-ca02-4041-a9e0-1793bcd141fe;32bf7579-afa0-4c5b-bdc8-0975de7bc815;;1969-06-20;dep.betofaro@camara.gov.br;141335;JOSÉ ROBERTO OLIVEIRA FARO;BETO FARO;;M;f4fd53b027d5869276d82ee1df6f7983;617e0075-5ddb-49d4-a57e-5e01afef673e
81;;2015-02-01;;;;ES;Titular;b5095c86-5a6e-4dc1-9706-02b0b73bd7fc;b27beba7-ca02-4041-a9e0-1793bcd141fe;377297dc-4181-4a84-afb4-55b42f2c168a;;1969-10-28;dep.givaldovieira@camara.gov.br;178872;GIVALDO VIEIRA DA SILVA;GIVALDO VIEIRA;Advogado(a);M;26760773a1c14c895666cb267ab4d7f9;b5095c86-5a6e-4dc1-9706-02b0b73bd7fc
82;;2015-02-01;;;;TO;Titular;b0906642-28dd-413a-8d6a-94450be9aa76;b27beba7-ca02-4041-a9e0-1793bcd141fe;cc9d6e4c-c527-4c69-b669-f840e9978ca8;;1985-04-11;dep.vicentinhojunior@camara.gov.br;137070;VICENTE ALVES DE OLIVEIRA JUNIOR;VICENTINHO JÚNIOR;Empresário;M;c2344d9eade583657290c38214ee0540;b0906642-28dd-413a-8d6a-94450be9aa76
83;;2015-02-01;;;;MG;Titular;09db5c16-c4ac-41d4-b475-e5e8bc274b3d;b27beba7-ca02-4041-a9e0-1793bcd141fe;bfca2598-6c34-4f35-802c-a7ccac9463cb;;1952-12-02;dep.daminapereira@camara.gov.br;178892;DAMINA DE CARVALHO PEREIRA;DÂMINA PEREIRA;Filósofo;F;a837183abda57bed6ffd5f2c4458d5e0;09db5c16-c4ac-41d4-b475-e5e8bc274b3d
84;;2015-02-01;;;;PA;Titular;4df1b3e0-2eb1-4ef1-b28d-33a48f60e388;b27beba7-ca02-4041-a9e0-1793bcd141fe;103b15b4-7d1f-4cd9-b438-7c7241af087b;;1960-04-11;dep.juliamarinho@camara.gov.br;67312;JULIA MARIA GODINHO DA CRUZ MARINHO;JÚLIA MARINHO;Administrador Público;F;3c88805a8a2ff3c8786d33a23b6471cc;4df1b3e0-2eb1-4ef1-b28d-33a48f60e388
85;;2015-02-01;;;;AC;Titular;3495f3fb-a145-468b-bba6-273718c1335f;b27beba7-ca02-4041-a9e0-1793bcd141fe;dd7b0ba6-5a9a-4ad6-8c3c-6b5dde56093e;;1958-07-05;dep.cesarmessias@camara.gov.br;178838;CARLOS CESAR CORREIA DE MESSIAS;CÉSAR MESSIAS;Pecuarista;M;bbbd4a9bca5677a640bbadb95b2a69c1;3495f3fb-a145-468b-bba6-273718c1335f
86;;2015-02-01;;;;RS;Titular;c7d4fee6-1950-4af1-af97-f8d3c0e616a0;b27beba7-ca02-4041-a9e0-1793bcd141fe;f1beff6d-55b1-49f2-b75f-d378ca3e3468;;1962-03-25;dep.heitorschuch@camara.gov.br;178964;HEITOR JOSE SCHUCH;HEITOR SCHUCH;Agricultor Familiar;M;5c3338b2ef7f33b30d4a13886acb9773;c7d4fee6-1950-4af1-af97-f8d3c0e616a0
87;;2015-02-01;;;;SP;Titular;9093aa32-6bef-48be-be07-d6d804600081;b27beba7-ca02-4041-a9e0-1793bcd141fe;96aeb521-1ea3-4ede-8f27-d662b8ef555f;;1978-06-10;dep.luizlaurofilho@camara.gov.br;178982;LUIZ LAURO FERREIRA FILHO;LUIZ LAURO FILHO;Publicitário;M;0c143cc423f305a407035f99adeb9311;9093aa32-6bef-48be-be07-d6d804600081
88;;2015-02-01;;;;SC;Titular;121ab22a-a56d-4f09-a57d-c4763c2f4ed1;b27beba7-ca02-4041-a9e0-1793bcd141fe;0eca6606-89d5-411b-8c98-11b2db26f581;;1953-01-27;dep.rogeriopeninhamendonca@camara.gov.br;160651;ROGÉRIO MENDONÇA;ROGÉRIO PENINHA MENDONÇA;;M;1798f18e801408696d9337c401f7d44e;121ab22a-a56d-4f09-a57d-c4763c2f4ed1
89;;2015-02-01;;;;PI;Titular;8a6627c1-028c-4fb3-a4ba-51496ee3da34;b27beba7-ca02-4041-a9e0-1793bcd141fe;f267a282-b8e7-4468-858f-32b4395a5d4b;;1948-08-25;dep.juliocesar@camara.gov.br;74317;JÚLIO CÉSAR DE CARVALHO LIMA;JÚLIO CESAR;;M;034f31617165f6372b5a661b47ace134;8a6627c1-028c-4fb3-a4ba-51496ee3da34
90;;2015-02-01;;;;RS;Titular;b914f4a9-53c7-4bf6-907d-163f4e2bd5ff;b27beba7-ca02-4041-a9e0-1793bcd141fe;78ad1f33-e212-484c-842b-8ac14ba009d8;;1954-06-04;dep.alceumoreira@camara.gov.br;160559;ALCEU MOREIRA DA SILVA;ALCEU MOREIRA;;M;de9152db4694ebada93c83ea47e7c643;b914f4a9-53c7-4bf6-907d-163f4e2bd5ff
91;;2015-02-01;;;;MG;Titular;64b6cbb8-4b49-4e6d-b71f-72d8b50041f7;b27beba7-ca02-4041-a9e0-1793bcd141fe;7aea65b0-0ddd-45d5-b2f5-1a686dcaeb6c;;1989-08-21;dep.brunny@camara.gov.br;178999;BRUNIELE FERREIRA GOMES;BRUNNY;;F;6fb66fb5c74bbae14b02e7a049aa2a71;64b6cbb8-4b49-4e6d-b71f-72d8b50041f7
92;;2015-02-01;;;;SP;Titular;17995238-51c3-4e6e-a84c-15df3313ce3a;b27beba7-ca02-4041-a9e0-1793bcd141fe;1fa6cf91-f505-4d44-b5dd-7887808cf345;;1946-06-01;dep.silviotorres@camara.gov.br;73560;SILVIO FRANÇA TORRES;SILVIO TORRES;Empresário, Jornalista;M;4fb8e11af6dc8554aeede20735c16f58;17995238-51c3-4e6e-a84c-15df3313ce3a
93;;2015-02-01;;;;AC;Titular;6a3e50a5-3fbf-4ce6-ac8b-730f119e2c93;b27beba7-ca02-4041-a9e0-1793bcd141fe;8ec8bf8c-9f24-446f-b8bc-b5eff5048c97;;1968-10-23;dep.rocha@camara.gov.br;178840;WHERLES FERNANDES DA ROCHA;ROCHA;Jornalista, Oficial da Polícia Militar;M;6fa5e0e3a1def8c1a9aa27ac5c181ebc;6a3e50a5-3fbf-4ce6-ac8b-730f119e2c93
94;;2015-02-01;;;;BA;Titular;82ecc1e7-33b0-4ea5-a23f-980305e1eec5;b27beba7-ca02-4041-a9e0-1793bcd141fe;acb4086f-1b2e-400a-999e-c49393765efa;;1958-07-06;dep.joaogualberto@camara.gov.br;178856;JOAO GUALBERTO VASCONCELOS;JOÃO GUALBERTO;;M;f4ee46cae841fddf4829ede7d13e9f1c;82ecc1e7-33b0-4ea5-a23f-980305e1eec5
95;;2015-02-01;;;;SP;Titular;fdc042f8-f6fb-418e-b4d6-985a55cc75a5;b27beba7-ca02-4041-a9e0-1793bcd141fe;f5133140-68e6-43ea-a2e0-cdbdd87d1a8b;;1955-02-14;dep.paulofreire@camara.gov.br;160558;PAULO ROBERTO FREIRE DA COSTA;PAULO FREIRE;;M;6b7fccac6e139e1fa9c076b39292aa05;fdc042f8-f6fb-418e-b4d6-985a55cc75a5
96;;2015-02-01;;;;GO;Titular;4997bafb-28be-4115-82b7-20cdeba6c064;b27beba7-ca02-4041-a9e0-1793bcd141fe;39fb399a-1899-4841-9d9a-4cce2cbd900e;;1983-10-23;dep.danielvilela@camara.gov.br;144523;DANIEL ELIAS CARVALHO VILELA;DANIEL VILELA;;M;20b3176ae9f777ee3f98d2a049d65667;4997bafb-28be-4115-82b7-20cdeba6c064
97;;2015-02-01;;;;RN;Titular;dd2ef812-79ff-40f3-b2f7-c6e988539c7e;b27beba7-ca02-4041-a9e0-1793bcd141fe;c49e6a36-db94-4a05-a347-7b523bbe4737;;1982-02-01;dep.betorosado@camara.gov.br;178948;CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO;BETO ROSADO;Agrônomo;M;ce6bd9c28bbfddce8f1bfecce219e0d5;dd2ef812-79ff-40f3-b2f7-c6e988539c7e
98;;2015-02-01;;;;GO;Titular;f41b5d90-f8b9-40b4-856d-17bedc8659b2;b27beba7-ca02-4041-a9e0-1793bcd141fe;9616660b-8693-4991-aeee-db2239585ce8;;1958-08-28;dep.pedrochaves@camara.gov.br;74812;PEDRO PINHEIRO CHAVES;PEDRO CHAVES;;M;f67ba81ced6747dc5aaf2ad8101a1a0c;f41b5d90-f8b9-40b4-856d-17bedc8659b2
99;;2015-02-01;;;;MG;Titular;9cef2807-5fae-4b4d-bcec-0ba569a4cf71;b27beba7-ca02-4041-a9e0-1793bcd141fe;01b79add-bb97-4160-86af-d7a6d37c25b6;;1953-11-03;dep.lincolnportela@camara.gov.br;74585;LINCOLN DINIZ PORTELA;LINCOLN PORTELA;;M;073e5bc96cc31b2abd9d0cd54737475a;9cef2807-5fae-4b4d-bcec-0ba569a4cf71
100;;2015-02-01;;;;CE;Titular;5b00fe5c-6b1b-4793-af2c-c2e809c63531;b27beba7-ca02-4041-a9e0-1793bcd141fe;ff6f0763-d1f0-4084-bebe-b5dae6f64d67;;1939-08-13;dep.chicolopes@camara.gov.br;141440;FRANCISCO LOPES DA SILVA;CHICO LOPES;;M;f10e266998c5867d5357b6e676078cfa;5b00fe5c-6b1b-4793-af2c-c2e809c63531
101;;2015-02-01;;;;RJ;Titular;e9d6a119-35ba-425f-829a-bb5098b80044;b27beba7-ca02-4041-a9e0-1793bcd141fe;713f03ba-9ad0-4e1f-a8ed-f593aa825f5d;;1945-05-27;dep.miroteixeira@camara.gov.br;74862;MIRO TEIXEIRA;MIRO TEIXEIRA;Advogado(a), Jornalista;M;d8fdeba183719042bd5cddcd4607f014;e9d6a119-35ba-425f-829a-bb5098b80044
102;;2015-02-01;;;;MG;Titular;357fdb32-714d-4274-a9ee-7e5e7428dedd;b27beba7-ca02-4041-a9e0-1793bcd141fe;8bae1d63-7da6-49eb-ac87-e51e3b3567cf;;1971-05-20;dep.erosbiondini@camara.gov.br;160640;EROS FERREIRA BIONDINI;EROS BIONDINI;;M;7ff6598734c8cb7cc6acb03053a6f393;357fdb32-714d-4274-a9ee-7e5e7428dedd
103;;2015-02-01;;;;MT;Titular;88918775-7a88-4404-b248-84bcf826bfd7;b27beba7-ca02-4041-a9e0-1793bcd141fe;e8db0f32-0b20-4747-aa9a-420af56cfa0c;;1969-02-25;dep.nilsonleitao@camara.gov.br;166401;NILSON APARECIDO LEITÃO;NILSON LEITÃO;;M;43cc9637bd7f314d17a6c8c1fb2b3884;88918775-7a88-4404-b248-84bcf826bfd7
104;;2015-02-01;;;;ES;Titular;cb1e4f72-94cb-49ba-8cf1-3ebd5853e3a9;b27beba7-ca02-4041-a9e0-1793bcd141fe;1dbab4f2-7f2a-4c6f-90bd-36ca3e6eb9e0;;1957-05-08;dep.sergiovidigal@camara.gov.br;178874;ANTONIO SERGIO ALVES VIDIGAL;SERGIO VIDIGAL;;M;10c5ff44592fc3cdf53212cae5545892;cb1e4f72-94cb-49ba-8cf1-3ebd5853e3a9
105;;2015-02-01;;;;TO;Titular;e966c8d5-14c6-4d9a-901f-9b26a05fd30e;b27beba7-ca02-4041-a9e0-1793bcd141fe;28266f5a-f731-4798-a522-8e6f4887e14b;;1964-10-01;dep.professoradorinhaseabrarezende@camara.gov.br;160639;MARIA AUXILIADORA SEABRA REZENDE;PROFESSORA DORINHA SEABRA REZENDE;;F;1b3bc50dd4c412d9a82c652030d401cd;e966c8d5-14c6-4d9a-901f-9b26a05fd30e
106;;2015-02-01;;;;RR;Titular;391291b2-5869-4ace-b6c0-0e024f2402ea;b27beba7-ca02-4041-a9e0-1793bcd141fe;99c882c8-70bd-404a-b5ac-97a0acec2757;;1952-01-04;dep.ediolopes@camara.gov.br;141417;ÉDIO VIEIRA LOPES;EDIO LOPES;;M;de93b601de0365466b1e17709cabdfd7;391291b2-5869-4ace-b6c0-0e024f2402ea
107;;2015-02-01;;;;MG;Titular;b8ff65ec-37b1-4fcc-b2bf-b8d2e36a67c2;b27beba7-ca02-4041-a9e0-1793bcd141fe;8e2bc51c-09c4-44fd-b090-31177b086277;;1959-11-27;dep.misaelvarella@camara.gov.br;178895;MISAEL ARTUR FERREIRA VARELLA;MISAEL VARELLA;Empresário;M;3cd3a1580bf702ba923912032425884e;b8ff65ec-37b1-4fcc-b2bf-b8d2e36a67c2
108;;2015-02-01;;;;SE;Titular;63423bd8-f5af-4499-9438-edf0b07b2fce;b27beba7-ca02-4041-a9e0-1793bcd141fe;1ece5af7-5191-4888-a610-1d7cfd6196b3;;1977-04-15;dep.fabioreis@camara.gov.br;171623;FABIO DE ALMEIDA REIS;FABIO REIS;;M;5be032efc24d77c932baee98fb21887d;63423bd8-f5af-4499-9438-edf0b07b2fce
109;;2015-02-01;;;;PR;Titular;a5f1b406-dfe0-461c-ab71-f2db81272d3c;b27beba7-ca02-4041-a9e0-1793bcd141fe;d88dfd31-c249-42b5-9206-f95d2e8d08aa;;1975-12-20;dep.leandre@camara.gov.br;178832;LEANDRE DAL PONTE;LEANDRE;Engenheiro Civil;F;0bb7142d09ba0bac056e48f188b9709a;a5f1b406-dfe0-461c-ab71-f2db81272d3c
110;;2015-02-01;;;;PB;Titular;ada9a116-b660-475f-b3aa-8e172d79e8a7;b27beba7-ca02-4041-a9e0-1793bcd141fe;461b8c4d-9d5c-42d4-8c38-4d9cef5061ea;;1952-04-28;dep.damiaofeliciano@camara.gov.br;74467;DAMIÃO FELICIANO DA SILVA;DAMIÃO FELICIANO;;M;8df93f3cc8baf31d756761a101841df3;ada9a116-b660-475f-b3aa-8e172d79e8a7
111;;2015-02-01;;;;RS;Titular;304286d9-8dbd-4d2a-9e49-cc7dad308b2d;b27beba7-ca02-4041-a9e0-1793bcd141fe;a08c37a3-fa7b-4653-ba56-cc3589d3ecd3;;1965-03-19;dep.paulopimenta@camara.gov.br;74400;PAULO ROBERTO SEVERO PIMENTA;PAULO PIMENTA;;M;08e7e45b4c884b21445180d6dfd10c80;304286d9-8dbd-4d2a-9e49-cc7dad308b2d
112;;2015-02-01;;;;PR;Titular;e04dd999-e65b-4144-8b8c-db0f19934961;b27beba7-ca02-4041-a9e0-1793bcd141fe;2dbd88e3-45da-4102-885f-9d889a75ddf7;;1948-04-20;dep.takayama@camara.gov.br;74385;HIDEKAZU TAKAYAMA;TAKAYAMA;;M;40e78fab3a3c34514f9cbc78e9c4d496;e04dd999-e65b-4144-8b8c-db0f19934961
113;;2015-02-01;;;;CE;Titular;f1ba4d2e-c0c9-4c3d-81a2-78eb58fd66f1;b27beba7-ca02-4041-a9e0-1793bcd141fe;d3b1f754-c1fe-44b9-9720-c0c5f891c692;;1978-06-06;dep.mosesrodrigues@camara.gov.br;178997;MOSES HAENDEL MELO RODRIGUES;MOSES RODRIGUES;Administrador, Professor de Geografia, Professor de História;M;6c1ea9d49ab4b1e9d83b165b04e19633;f1ba4d2e-c0c9-4c3d-81a2-78eb58fd66f1
114;;2015-02-01;;;;SP;Titular;cc525bc6-3b63-4090-9f6a-312c6a3dd2ab;b27beba7-ca02-4041-a9e0-1793bcd141fe;c76aafef-52dc-48ee-961f-0a782a1473f6;;1946-07-05;dep.ivanvalente@camara.gov.br;73531;IVAN VALENTE;IVAN VALENTE;;M;16e4d42603c81f503f2297065e5567b4;cc525bc6-3b63-4090-9f6a-312c6a3dd2ab
115;;2015-02-01;;;;BA;Titular;8c047af9-447b-448e-8c5a-948ea97ddd44;b27beba7-ca02-4041-a9e0-1793bcd141fe;5ee1e138-1fbe-4443-a4c5-9f5521d7308b;;1970-07-06;dep.elmarnascimento@camara.gov.br;178854;ELMAR JOSE VIEIRA NASCIMENTO;ELMAR NASCIMENTO;Advogado(a);M;941768cf0fd7b958547ffcf51b1a545c;8c047af9-447b-448e-8c5a-948ea97ddd44
116;;2015-02-01;;;;SC;Titular;f8d8ca4f-8fc8-46cc-b1e4-e3bf24879eec;b27beba7-ca02-4041-a9e0-1793bcd141fe;06d1bb6b-5265-4cbf-baca-cdf00cd5c353;;1956-07-15;dep.jorginhomello@camara.gov.br;160509;JORGINHO DOS SANTOS MELLO;JORGINHO MELLO;;M;c13e21677df3a179cf3e76b3348d5865;f8d8ca4f-8fc8-46cc-b1e4-e3bf24879eec
117;;2015-02-01;;;;PR;Titular;f324f699-b0c6-4030-a3f1-4e952b0e16cc;b27beba7-ca02-4041-a9e0-1793bcd141fe;f9ac6234-e9b0-42c1-a9a1-202bd120a1e1;;1984-10-10;dep.diegogarcia@camara.gov.br;178929;DIEGO ALEXSANDER GONCALO PAULA GARCIA;DIEGO GARCIA;Administrador;M;0b46925f1e5e56fa9c23614bccbdab9a;f324f699-b0c6-4030-a3f1-4e952b0e16cc
118;;2015-02-01;;;;BA;Titular;c71cdadd-3d6f-4275-8f35-517319b31fa3;b27beba7-ca02-4041-a9e0-1793bcd141fe;2f13b1d9-0d08-48a6-935f-930ff2d04a72;;1963-12-01;dep.claudiocajado@camara.gov.br;74537;CLÁUDIO CAJADO SAMPAIO;CLAUDIO CAJADO;;M;a274c94fa41c164b567cb977c3108ea2;c71cdadd-3d6f-4275-8f35-517319b31fa3
119;;2015-02-01;;;;RJ;Titular;d8932bf5-fb65-4b30-bde0-a6f31ffe5f8e;b27beba7-ca02-4041-a9e0-1793bcd141fe;e10380e1-b855-46f4-8b6e-d9a6b5a349ff;;1966-12-27;dep.rosangelagomes@camara.gov.br;178945;ROSANGELA DE SOUZA GOMES;ROSANGELA GOMES;Auxiliar de Administração, Auxiliar de Enfermagem, Bacharel  em Direito, Político;F;d02a99e9f99c5692d613db26baf6f9c2;d8932bf5-fb65-4b30-bde0-a6f31ffe5f8e
120;;2015-02-01;;;;SP;Titular;27c467f0-fc1c-425d-8d5d-cde477187972;b27beba7-ca02-4041-a9e0-1793bcd141fe;d5ecff7b-b30d-40c2-841f-8173a8db4d36;;1983-04-28;dep.brunafurlan@camara.gov.br;160589;BRUNA DIAS FURLAN;BRUNA FURLAN;;F;5cc40832e037ae48672c6f8e3571cc3e;27c467f0-fc1c-425d-8d5d-cde477187972
121;;2015-02-01;;;;RS;Titular;8add4160-bf2e-4a82-83e4-3e3708d3ea16;b27beba7-ca02-4041-a9e0-1793bcd141fe;c669b3de-3303-4eef-84f5-1cdf197df4a7;;1962-02-05;dep.bohngass@camara.gov.br;160538;ELVINO JOSÉ BOHN GASS;BOHN GASS;;M;9c16da3d12257ebdbaa7b24fe51e5ec0;8add4160-bf2e-4a82-83e4-3e3708d3ea16
122;;2015-02-01;;;;PR;Titular;4a53b3dc-a9a7-4bd7-998f-c64a8b085a72;b27beba7-ca02-4041-a9e0-1793bcd141fe;e8f72e1f-0762-405d-a939-c2bd476a5ac2;;1948-01-26;dep.dilceusperafico@camara.gov.br;73768;DILCEU JOÃO SPERAFICO;DILCEU SPERAFICO;;M;8b51d05479003d2e33dc297e54537e21;4a53b3dc-a9a7-4bd7-998f-c64a8b085a72
123;;2015-02-01;;;;MA;Titular;783aba9d-5dac-4dcb-9f17-8eaf13e9246f;b27beba7-ca02-4041-a9e0-1793bcd141fe;f8bab3d1-f859-49f9-a2f2-9e7624b81618;;1960-04-22;dep.hildorocha@camara.gov.br;178884;HILDO AUGUSTO DA ROCHA NETO;HILDO ROCHA;Administrador;M;780952df725a1253b78174a0b05f5513;783aba9d-5dac-4dcb-9f17-8eaf13e9246f
